date_raw,time_raw,river_level,raw_water_pump_duty,raw_water_flow,raw_water_ntu,raw_water_color,raw_water_ph,filtered_ntu,clear_well_level,treated_ph,treated_ntu,treated_color,chlorine_residual,alum_feed_rate,alum_dosage,treated_water_pump_duty,treated_water_flow,tank_18ml_level,tank_18ml_flow,remarks,source_file,source_sheet,available_time_raw,available_river_level,available_raw_water_pump_duty,available_raw_water_flow,available_raw_water_ntu,available_raw_water_color,available_raw_water_ph,available_filtered_ntu,available_clear_well_level,available_treated_ph,available_treated_ntu,available_treated_color,available_chlorine_residual,available_alum_feed_rate,available_alum_dosage,available_treated_water_pump_duty,available_treated_water_flow,available_tank_18ml_level,available_tank_18ml_flow,available_remarks,base_date,timestamp,raw_water_pump_count,treated_water_pump_count,is_backwash_event,is_treated_ntu_exceedance,operating_date,year,month,day,hour,weekday,sampling_gap_hours,missing_river_level,missing_raw_water_flow,missing_raw_water_ntu,missing_raw_water_color,missing_raw_water_ph,missing_filtered_ntu,missing_clear_well_level,missing_treated_ph,missing_treated_ntu,missing_treated_color,missing_chlorine_residual,missing_alum_feed_rate,missing_alum_dosage,missing_treated_water_flow,missing_tank_18ml_level,missing_tank_18ml_flow,outlier_river_level,outlier_raw_water_flow,outlier_raw_water_ntu,outlier_raw_water_color,outlier_raw_water_ph,outlier_filtered_ntu,outlier_clear_well_level,outlier_treated_ph,outlier_treated_ntu,outlier_treated_color,outlier_chlorine_residual,outlier_alum_feed_rate,outlier_alum_dosage,outlier_treated_water_flow,outlier_tank_18ml_level,outlier_tank_18ml_flow,outlier_raw_water_pump_count,outlier_treated_water_pump_count
2025-01-01,07:00,6.22,2,45.3,150.0,850.0,7.0,0.04,3.82,7.2,0.12,5.0,1.5,,0.04,"2,4",42.6,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-01,2025-01-01 07:00:00,1.0,2.0,False,False,2025-01-01,2025,1,1,7,2,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-01,09:00,6.34,2,45.2,120.0,830.0,7.0,0.05,3.81,7.2,0.12,5.0,1.5,,0.04,"2,4",42.6,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-01,2025-01-01 09:00:00,1.0,2.0,False,False,2025-01-01,2025,1,1,9,2,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-01,11:00,6.17,2,44.9,82.0,780.0,7.0,0.05,3.81,7.2,0.12,5.0,1.6,,0.04,"2,4",42.7,,,"B/W No.4,6",JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-01,2025-01-01 11:00:00,1.0,2.0,True,False,2025-01-01,2025,1,1,11,2,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-01,13:00,5.99,2,44.9,62.0,720.0,7.0,0.05,3.58,7.2,0.11,5.0,1.6,,0.04,"2,4",42.3,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-01,2025-01-01 13:00:00,1.0,2.0,False,False,2025-01-01,2025,1,1,13,2,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-01-01,15:00,5.83,2,44.5,56.0,641.0,7.0,0.05,3.58,7.2,0.11,5.0,1.6,,0.04,"2,4",42.5,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-01,2025-01-01 15:00:00,1.0,2.0,False,False,2025-01-01,2025,1,1,15,2,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-01-01,17:00,5.57,1,44.5,75.0,694.0,7.0,0.06,3.71,7.2,0.11,5.0,1.6,,0.04,"2,4",42.4,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-01,2025-01-01 17:00:00,1.0,2.0,False,False,2025-01-01,2025,1,1,17,2,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-01-01,19:00,5.45,1,44.2,102.0,1117.0,7.0,0.05,3.66,7.2,0.11,5.0,1.5,,0.04,"2,4",42.6,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-01,2025-01-01 19:00:00,1.0,2.0,False,False,2025-01-01,2025,1,1,19,2,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-01-01,21:00,5.36,1,44.2,99.0,948.0,7.0,0.05,3.64,7.2,0.11,5.0,1.6,,0.04,"2,4",42.5,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-01,2025-01-01 21:00:00,1.0,2.0,False,False,2025-01-01,2025,1,1,21,2,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-01-01,23:00,5.47,1,48.9,100.0,950.0,7.0,0.05,3.8,7.2,0.12,5.0,1.6,,0.04,"2,4",42.0,,,B/W filter no. 2&5 (10.00pm),JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-01,2025-01-01 23:00:00,1.0,2.0,True,False,2025-01-01,2025,1,1,23,2,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-01,01:00,5.4,1,48.6,67.0,680.0,7.0,0.05,3.81,7.2,0.12,5.0,1.5,,0.04,"2,4",41.9,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-01,2025-01-02 01:00:00,1.0,2.0,False,False,2025-01-01,2025,1,2,1,3,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-01,03:00,5.35,1,48.6,67.0,680.0,7.0,0.05,3.81,7.2,0.12,5.0,1.5,,0.04,"2,4",41.9,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-01,2025-01-02 03:00:00,1.0,2.0,False,False,2025-01-01,2025,1,2,3,3,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-01,05:00,5.27,1,48.5,72.0,690.0,7.0,0.05,3.82,7.2,0.12,5.0,1.6,,0.04,"2,4",40.1,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-01,2025-01-02 05:00:00,1.0,2.0,False,False,2025-01-01,2025,1,2,5,3,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-02,07:00,5.22,1,45.3,72.0,690.0,7.0,0.05,3.83,7.2,0.13,5.0,1.6,,0.05,"2,4",42.3,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-02,2025-01-02 07:00:00,1.0,2.0,False,False,2025-01-02,2025,1,2,7,3,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-02,09:00,5.2,1,45.5,67.0,650.0,7.0,0.05,3.81,7.2,0.13,5.0,1.6,,0.05,"2,4",42.3,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-02,2025-01-02 09:00:00,1.0,2.0,False,False,2025-01-02,2025,1,2,9,3,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-02,11:00,5.24,1,45.3,67.0,650.0,7.0,0.05,3.82,7.2,0.13,5.0,1.6,,0.05,"2,4",42.6,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-02,2025-01-02 11:00:00,1.0,2.0,False,False,2025-01-02,2025,1,2,11,3,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-02,13:00,5.17,1,45.3,67.0,650.0,7.0,0.05,3.83,7.2,0.13,5.0,1.6,,0.05,"1,4",42.6,,,B/W no 1&3,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-02,2025-01-02 13:00:00,1.0,2.0,True,False,2025-01-02,2025,1,2,13,3,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-02,15:00,5.16,1,45.0,64.0,609.0,7.0,0.05,3.53,7.2,0.12,5.0,1.6,,0.05,"1,4",42.6,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-02,2025-01-02 15:00:00,1.0,2.0,False,False,2025-01-02,2025,1,2,15,3,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-01-02,17:00,5.12,2,45.0,54.0,538.0,7.0,0.05,3.81,7.2,0.11,5.0,1.6,,0.05,"1,4",40.0,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-02,2025-01-02 17:00:00,1.0,2.0,False,False,2025-01-02,2025,1,2,17,3,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-02,19:00,5.14,2,44.9,54.0,538.0,7.0,0.04,3.81,7.2,0.11,5.0,1.5,,0.05,"1,4",42.2,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-02,2025-01-02 19:00:00,1.0,2.0,False,False,2025-01-02,2025,1,2,19,3,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-02,21:00,5.18,2,44.8,46.0,504.0,7.0,0.04,3.78,7.2,0.1,5.0,1.5,,0.05,"1,4",42.3,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-02,2025-01-02 21:00:00,1.0,2.0,False,False,2025-01-02,2025,1,2,21,3,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-02,23:00,5.16,2,46.0,46.0,500.0,7.0,0.04,3.8,7.2,0.11,5.0,1.6,,0.05,"1,4",41.7,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-02,2025-01-02 23:00:00,1.0,2.0,False,False,2025-01-02,2025,1,2,23,3,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-02,01:00,5.12,2,45.9,45.0,500.0,7.0,0.04,3.8,7.2,0.11,5.0,1.6,,0.05,"1,4",41.7,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-02,2025-01-03 01:00:00,1.0,2.0,False,False,2025-01-02,2025,1,3,1,4,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-02,03:00,5.1,2,45.5,42.0,480.0,7.0,0.04,3.81,7.2,0.12,5.0,1.5,,0.05,"1,4",41.7,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-02,2025-01-03 03:00:00,1.0,2.0,False,False,2025-01-02,2025,1,3,3,4,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-02,05:00,5.1,2,45.6,42.0,480.0,7.0,0.04,3.81,7.2,0.12,5.0,1.5,,0.05,"1,4",41.7,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-02,2025-01-03 05:00:00,1.0,2.0,False,False,2025-01-02,2025,1,3,5,4,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-03,07:00,5.2,2,45.3,41.0,480.0,7.0,0.06,3.81,7.2,0.12,5.0,1.6,,0.05,"1,4",42.3,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-03,2025-01-03 07:00:00,1.0,2.0,False,False,2025-01-03,2025,1,3,7,4,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-03,09:00,5.25,2,44.8,38.0,465.0,7.0,0.06,3.81,7.2,0.12,5.0,1.6,,0.05,"1,4",42.1,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-03,2025-01-03 09:00:00,1.0,2.0,False,False,2025-01-03,2025,1,3,9,4,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-03,11:00,5.48,2,44.3,41.0,470.0,7.0,0.05,3.8,7.2,0.12,5.0,1.5,,0.05,"1,4",42.3,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-03,2025-01-03 11:00:00,1.0,2.0,False,False,2025-01-03,2025,1,3,11,4,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-03,13:00,5.38,2,44.2,33.0,435.0,7.0,0.06,3.74,7.2,0.11,5.0,1.5,,0.05,"1,4",47.8,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-03,2025-01-03 13:00:00,1.0,2.0,False,False,2025-01-03,2025,1,3,13,4,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-03,15:00,5.18,2,50.8,48.0,468.0,7.0,0.09,3.61,7.2,0.11,5.0,1.5,,0.05,"1,4",47.1,,,B/W no 2,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-03,2025-01-03 15:00:00,1.0,2.0,True,False,2025-01-03,2025,1,3,15,4,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-03,17:00,4.99,2,50.1,40.0,441.0,7.0,0.03,3.69,7.2,0.11,5.0,1.6,,0.05,"1,4",46.9,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-03,2025-01-03 17:00:00,1.0,2.0,False,False,2025-01-03,2025,1,3,17,4,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-03,19:00,4.81,2,50.3,39.0,372.0,7.0,0.03,3.81,7.0,0.11,5.0,1.5,,0.05,"1,3,4",46.7,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-03,2025-01-03 19:00:00,1.0,3.0,False,False,2025-01-03,2025,1,3,19,4,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-03,21:00,4.75,2,50.2,35.0,351.0,7.0,0.03,3.78,7.2,0.11,5.0,1.5,,0.05,"1,3,4",47.2,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-03,2025-01-03 21:00:00,1.0,3.0,False,False,2025-01-03,2025,1,3,21,4,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-03,23:00,4.73,2,50.0,36.0,460.0,7.0,0.03,3.78,7.2,0.12,5.0,1.5,,0.05,"1,3,4",44.2,,,B/W filter no 6 (10.00pm),JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-03,2025-01-03 23:00:00,1.0,3.0,True,False,2025-01-03,2025,1,3,23,4,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-03,01:00,4.73,2,50.0,36.0,460.0,7.0,0.03,3.74,7.2,0.12,5.0,1.5,,0.05,"1,3,4",44.2,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-03,2025-01-04 01:00:00,1.0,3.0,False,False,2025-01-03,2025,1,4,1,5,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-03,03:00,4.72,2,50.0,25.0,380.0,7.0,0.03,3.76,7.2,0.13,5.0,1.5,,0.05,"1,3,4",44.3,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-03,2025-01-04 03:00:00,1.0,3.0,False,False,2025-01-03,2025,1,4,3,5,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-03,05:00,4.72,2,50.0,25.0,380.0,7.0,0.03,3.78,7.2,0.13,5.0,1.5,,0.05,"1,3,4",44.3,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-03,2025-01-04 05:00:00,1.0,3.0,False,False,2025-01-03,2025,1,4,5,5,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-04,07:00,4.62,2,50.8,27.0,380.0,7.1,0.03,3.83,7.2,0.13,5.0,1.5,,0.05,"1,3,4",47.6,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-04,2025-01-04 07:00:00,1.0,3.0,False,False,2025-01-04,2025,1,4,7,5,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-04,09:00,4.6,2,50.0,30.0,385.0,7.1,0.03,3.8,7.2,0.14,5.0,1.5,,0.05,"1,3,4",47.6,,,B/W no. 3/4,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-04,2025-01-04 09:00:00,1.0,3.0,True,False,2025-01-04,2025,1,4,9,5,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-04,11:00,4.62,2,50.1,29.0,385.0,7.1,0.04,3.54,7.2,0.15,5.0,1.5,,0.05,"1,3,4",47.6,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-04,2025-01-04 11:00:00,1.0,3.0,False,False,2025-01-04,2025,1,4,11,5,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-04,13:00,4.58,2,50.0,27.0,380.0,7.1,0.06,3.4,7.2,0.12,5.0,1.6,,0.04,"1,3,4",47.4,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-04,2025-01-04 13:00:00,1.0,3.0,False,False,2025-01-04,2025,1,4,13,5,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-04,15:00,4.43,2,50.4,27.0,277.0,7.0,0.06,3.43,7.2,0.11,5.0,1.7,,0.05,"1,3,4",47.3,,,B/W fil. 5,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-04,2025-01-04 15:00:00,1.0,3.0,True,False,2025-01-04,2025,1,4,15,5,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-04,17:00,4.44,2,50.1,28.0,274.0,7.0,0.06,3.53,7.2,0.12,5.0,1.7,,0.05,"1,4",42.3,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-04,2025-01-04 17:00:00,1.0,2.0,False,False,2025-01-04,2025,1,4,17,5,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-04,19:00,4.46,2,46.2,51.0,526.0,7.0,0.06,3.53,7.2,0.12,5.0,1.7,,0.05,"1,4",42.4,,,B/W fil. 1,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-04,2025-01-04 19:00:00,1.0,2.0,True,False,2025-01-04,2025,1,4,19,5,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-04,21:00,4.57,2,45.8,45.0,500.0,7.0,0.06,3.54,7.2,0.11,5.0,1.6,,0.05,"1,4",42.3,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-04,2025-01-04 21:00:00,1.0,2.0,False,False,2025-01-04,2025,1,4,21,5,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-04,23:00,3.59,2,45.1,53.0,520.0,7.0,0.06,3.62,7.2,0.12,5.0,1.5,,0.05,"1,4",42.1,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-04,2025-01-04 23:00:00,1.0,2.0,False,False,2025-01-04,2025,1,4,23,5,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-04,01:00,5.56,2,44.8,53.0,500.0,7.0,0.06,3.7,7.2,0.12,5.0,1.6,,0.05,"1,4",42.1,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-04,2025-01-05 01:00:00,1.0,2.0,False,False,2025-01-04,2025,1,5,1,6,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-04,03:00,5.54,2,44.6,45.0,500.0,7.0,0.06,3.74,7.2,0.13,5.0,1.7,,0.05,"1,4",42.1,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-04,2025-01-05 03:00:00,1.0,2.0,False,False,2025-01-04,2025,1,5,3,6,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-04,05:00,5.53,2,44.0,45.0,500.0,7.0,0.06,3.77,7.2,0.13,5.0,1.7,,0.05,"1,4",42.1,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-04,2025-01-05 05:00:00,1.0,2.0,False,False,2025-01-04,2025,1,5,5,6,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-05,07:00,5.59,2,45.1,41.0,490.0,7.1,0.06,3.82,7.3,0.13,5.0,1.6,,0.05,"1,4",42.7,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-05,2025-01-05 07:00:00,1.0,2.0,False,False,2025-01-05,2025,1,5,7,6,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-05,09:00,5.62,2,45.2,53.0,538.0,7.1,0.05,3.74,7.3,0.13,5.0,1.6,,0.05,"1,4",42.7,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-05,2025-01-05 09:00:00,1.0,2.0,False,False,2025-01-05,2025,1,5,9,6,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-01-05,11:00,5.71,2,45.5,45.0,500.0,7.1,0.07,3.82,7.3,0.12,5.0,1.6,,0.05,"1,4",42.6,,,,JBALB_Jan2025.xlsx,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2025-01-05,2025-01-05 11:00:00,1.0,2.0,False,False,2025-01-05,2025,1,5,11,6,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
