gap_id,gap_days,gap_start,gap_end,gap_start_operating_date,gap_end_operating_date,masked_points,fit_end,training_origin_count,training_label_end,gate_source,model,origin,horizon,target_timestamp,actual,prediction
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 15:00:00,8,2025-10-18 23:00:00,0.51,0.36156677964870493
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 15:00:00,10,2025-10-19 01:00:00,0.5,0.356122223861949
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 15:00:00,12,2025-10-19 03:00:00,0.49,0.3476596990291151
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 17:00:00,2,2025-10-18 19:00:00,0.51,0.371369774122398
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 17:00:00,4,2025-10-18 21:00:00,0.51,0.3625051448242739
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 17:00:00,6,2025-10-18 23:00:00,0.51,0.36156677964870493
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 17:00:00,8,2025-10-19 01:00:00,0.5,0.356122223861949
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 17:00:00,10,2025-10-19 03:00:00,0.49,0.3476596990291151
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 17:00:00,12,2025-10-19 05:00:00,0.49,0.3374609546141363
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 19:00:00,2,2025-10-18 21:00:00,0.51,0.3625051448242739
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 19:00:00,4,2025-10-18 23:00:00,0.51,0.36156677964870493
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 19:00:00,6,2025-10-19 01:00:00,0.5,0.356122223861949
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 19:00:00,8,2025-10-19 03:00:00,0.49,0.3476596990291151
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 19:00:00,10,2025-10-19 05:00:00,0.49,0.3374609546141363
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 19:00:00,12,2025-10-19 07:00:00,0.48,0.32774479004079204
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 21:00:00,2,2025-10-18 23:00:00,0.51,0.36156677964870493
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 21:00:00,4,2025-10-19 01:00:00,0.5,0.356122223861949
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 21:00:00,6,2025-10-19 03:00:00,0.49,0.3476596990291151
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 21:00:00,8,2025-10-19 05:00:00,0.49,0.3374609546141363
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 21:00:00,10,2025-10-19 07:00:00,0.48,0.32774479004079204
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 21:00:00,12,2025-10-19 09:00:00,0.48,0.3199751469768389
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 23:00:00,2,2025-10-19 01:00:00,0.5,0.356122223861949
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 23:00:00,4,2025-10-19 03:00:00,0.49,0.3476596990291151
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 23:00:00,6,2025-10-19 05:00:00,0.49,0.3374609546141363
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 23:00:00,8,2025-10-19 07:00:00,0.48,0.32774479004079204
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 23:00:00,10,2025-10-19 09:00:00,0.48,0.3199751469768389
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-18 23:00:00,12,2025-10-19 11:00:00,0.51,0.30929867048712945
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 01:00:00,2,2025-10-19 03:00:00,0.49,0.3476596990291151
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 01:00:00,4,2025-10-19 05:00:00,0.49,0.3374609546141363
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 01:00:00,6,2025-10-19 07:00:00,0.48,0.32774479004079204
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 01:00:00,8,2025-10-19 09:00:00,0.48,0.3199751469768389
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 01:00:00,10,2025-10-19 11:00:00,0.51,0.30929867048712945
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 01:00:00,12,2025-10-19 13:00:00,0.54,0.3058545920790752
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 03:00:00,2,2025-10-19 05:00:00,0.49,0.3374609546141363
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 03:00:00,4,2025-10-19 07:00:00,0.48,0.32774479004079204
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 03:00:00,6,2025-10-19 09:00:00,0.48,0.3199751469768389
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 03:00:00,8,2025-10-19 11:00:00,0.51,0.30929867048712945
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 03:00:00,10,2025-10-19 13:00:00,0.54,0.3058545920790752
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 03:00:00,12,2025-10-19 15:00:00,0.68,0.3065796160645212
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 05:00:00,2,2025-10-19 07:00:00,0.48,0.32774479004079204
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 05:00:00,4,2025-10-19 09:00:00,0.48,0.3199751469768389
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 05:00:00,6,2025-10-19 11:00:00,0.51,0.30929867048712945
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 05:00:00,8,2025-10-19 13:00:00,0.54,0.3058545920790752
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 05:00:00,10,2025-10-19 15:00:00,0.68,0.3065796160645212
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 05:00:00,12,2025-10-19 17:00:00,0.56,0.3020406989626609
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 07:00:00,2,2025-10-19 09:00:00,0.48,0.3199751469768389
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 07:00:00,4,2025-10-19 11:00:00,0.51,0.30929867048712945
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 07:00:00,6,2025-10-19 13:00:00,0.54,0.3058545920790752
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 07:00:00,8,2025-10-19 15:00:00,0.68,0.3065796160645212
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 07:00:00,10,2025-10-19 17:00:00,0.56,0.3020406989626609
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 07:00:00,12,2025-10-19 19:00:00,0.51,0.3232897293557391
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 09:00:00,2,2025-10-19 11:00:00,0.51,0.30929867048712945
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 09:00:00,4,2025-10-19 13:00:00,0.54,0.3058545920790752
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 09:00:00,6,2025-10-19 15:00:00,0.68,0.3065796160645212
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 09:00:00,8,2025-10-19 17:00:00,0.56,0.3020406989626609
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 09:00:00,10,2025-10-19 19:00:00,0.51,0.3232897293557391
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 09:00:00,12,2025-10-19 21:00:00,0.54,0.3030050530051869
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 11:00:00,2,2025-10-19 13:00:00,0.54,0.3058545920790752
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 11:00:00,4,2025-10-19 15:00:00,0.68,0.3065796160645212
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 11:00:00,6,2025-10-19 17:00:00,0.56,0.3020406989626609
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 11:00:00,8,2025-10-19 19:00:00,0.51,0.3232897293557391
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 11:00:00,10,2025-10-19 21:00:00,0.54,0.3030050530051869
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 11:00:00,12,2025-10-19 23:00:00,0.52,0.296475085077857
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 13:00:00,2,2025-10-19 15:00:00,0.68,0.3065796160645212
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 13:00:00,4,2025-10-19 17:00:00,0.56,0.3020406989626609
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 13:00:00,6,2025-10-19 19:00:00,0.51,0.3232897293557391
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 13:00:00,8,2025-10-19 21:00:00,0.54,0.3030050530051869
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 13:00:00,10,2025-10-19 23:00:00,0.52,0.296475085077857
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 13:00:00,12,2025-10-20 01:00:00,0.5,0.2888063126831763
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 15:00:00,2,2025-10-19 17:00:00,0.56,0.3020406989626609
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 15:00:00,4,2025-10-19 19:00:00,0.51,0.3232897293557391
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 15:00:00,6,2025-10-19 21:00:00,0.54,0.3030050530051869
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 15:00:00,8,2025-10-19 23:00:00,0.52,0.296475085077857
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 15:00:00,10,2025-10-20 01:00:00,0.5,0.2888063126831763
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 15:00:00,12,2025-10-20 03:00:00,0.49,0.2735292069538501
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 17:00:00,2,2025-10-19 19:00:00,0.51,0.3232897293557391
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 17:00:00,4,2025-10-19 21:00:00,0.54,0.3030050530051869
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 17:00:00,6,2025-10-19 23:00:00,0.52,0.296475085077857
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 17:00:00,8,2025-10-20 01:00:00,0.5,0.2888063126831763
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 17:00:00,10,2025-10-20 03:00:00,0.49,0.2735292069538501
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 17:00:00,12,2025-10-20 05:00:00,0.48,0.260874567375326
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 19:00:00,2,2025-10-19 21:00:00,0.54,0.3030050530051869
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 19:00:00,4,2025-10-19 23:00:00,0.52,0.296475085077857
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 19:00:00,6,2025-10-20 01:00:00,0.5,0.2888063126831763
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 19:00:00,8,2025-10-20 03:00:00,0.49,0.2735292069538501
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 19:00:00,10,2025-10-20 05:00:00,0.48,0.260874567375326
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 19:00:00,12,2025-10-20 07:00:00,0.48,0.254311258882991
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 21:00:00,2,2025-10-19 23:00:00,0.52,0.296475085077857
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 21:00:00,4,2025-10-20 01:00:00,0.5,0.2888063126831763
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 21:00:00,6,2025-10-20 03:00:00,0.49,0.2735292069538501
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 21:00:00,8,2025-10-20 05:00:00,0.48,0.260874567375326
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 21:00:00,10,2025-10-20 07:00:00,0.48,0.254311258882991
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 21:00:00,12,2025-10-20 09:00:00,0.52,0.24525805664318268
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 23:00:00,2,2025-10-20 01:00:00,0.5,0.2888063126831763
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 23:00:00,4,2025-10-20 03:00:00,0.49,0.2735292069538501
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 23:00:00,6,2025-10-20 05:00:00,0.48,0.260874567375326
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 23:00:00,8,2025-10-20 07:00:00,0.48,0.254311258882991
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 23:00:00,10,2025-10-20 09:00:00,0.52,0.24525805664318268
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-19 23:00:00,12,2025-10-20 11:00:00,0.49,0.2420394086219438
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-20 01:00:00,2,2025-10-20 03:00:00,0.49,0.2735292069538501
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-20 01:00:00,4,2025-10-20 05:00:00,0.48,0.260874567375326
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-20 01:00:00,6,2025-10-20 07:00:00,0.48,0.254311258882991
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-20 01:00:00,8,2025-10-20 09:00:00,0.52,0.24525805664318268
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-20 01:00:00,10,2025-10-20 11:00:00,0.49,0.2420394086219438
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-20 01:00:00,12,2025-10-20 13:00:00,0.49,0.24101317885157653
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-20 03:00:00,2,2025-10-20 05:00:00,0.48,0.260874567375326
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-20 03:00:00,4,2025-10-20 07:00:00,0.48,0.254311258882991
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-20 03:00:00,6,2025-10-20 09:00:00,0.52,0.24525805664318268
2,20,2025-10-01 07:00:00,2025-10-21 05:00:00,2025-10-01,2025-10-20,240,2025-10-01 05:00:00,3236,2025-10-01 05:00:00,prior OOF,机理专家,2025-10-20 03:00:00,8,2025-10-20 11:00:00,0.49,0.2420394086219438
